"Geno","TRS_kg_per_Mg","CYMg_per_ha","Population","Dia","Brix","Fiber","SW_kg","Sucrose..","Moisture","Pol..Reading","Purity"
"HO15-9360",119.789555064301,50.5880682635385,67715.2767903278,20.1727582734558,19.4817237775181,14.0159343589723,0.734340541262733,16.8003505657547,68.6442774341003,72.3633944451764,84.7210943958786
"HO16-9003",95.3558277082364,39.8361588553136,87233.8743657781,18.7613542216942,17.6934518871448,19.9086249086477,0.467065709060481,14.0108658122717,65.9977980109788,59.8096601809159,77.9811381350446
"Ho89-889",126.893939075695,41.6753174337065,47000.5441313229,21.3929916607549,20.8714201427799,13.3887331212144,0.967783931392016,17.8577281312626,67.9882405964025,77.3606333487929,84.4753510176953
"HO89-889",122.199107155919,71.4451985790707,67929.6141741694,23.9613542200148,20.4552315697757,12.118284487645,1.06147849698909,17.3105336352994,69.6359754976454,74.9118642309582,83.0670795983147
"HO95-988",120.776215840747,84.8479412077588,64062.2363528309,27.8957414651993,19.7859942318028,10.7601963104579,1.27970609772132,16.9796396424198,70.8589198310034,73.2310420644,84.2895208840085
"HOCP00-930",118.032986104825,61.0259095880879,70224.7474187164,23.1090677297224,19.8710488911428,12.4923377631172,0.822576348592154,16.7511308304442,69.9173109140305,72.2831706814865,82.8423809873603
"HOCP00-950",131.904228719053,67.4841928763334,60944.9028233386,26.018698144859,21.3918303942161,11.4430263923061,1.02268989127136,18.4813800270969,69.1205357775885,80.3351767915849,84.9237949820515
"HoCP01-517",123.269123075695,93.1243268359971,68528.5441313229,24.7929916607549,20.7603804127799,10.9971605512144,1.43271611064202,17.4883529612626,69.8899801064025,75.7210688387929,83.1532326376953
"HOCP01-517",123.742419821273,54.3399037916477,43362.3181563298,24.3057986643515,20.3337792588475,10.6903476779288,1.1859230268667,17.4197145238273,70.6126722776454,75.3369856147865,84.1025181434306
"HOCP01-523",124.19065544637,82.5530293388174,70976.5004639917,22.1817257023182,20.4486587008633,12.9845691953744,1.14147778369295,17.4874692073775,68.8492702235203,75.6837513420046,84.0103997606096
